id,b,c,v,t
19104007,19,104,7,At your rebuke they fled. At the voice of your thunder they hurried away.
19104008,19,104,8,"The mountains rose, The valleys sank down, To the place which you had assigned to them."
19104009,19,104,9,You have set a boundary that they may not pass over; That they don't turn again to cover the earth.
19104010,19,104,10,He sends forth springs into the valleys. They run among the mountains.
19104011,19,104,11,They give drink to every animal of the field. The wild donkeys quench their thirst.
19104012,19,104,12,The birds of the sky nest by them. They sing among the branches.
19104013,19,104,13,He waters the mountains from his chambers. The earth is filled with the fruit of your works.
19104014,19,104,14,"He causes the grass to grow for the cattle, And plants for man to cultivate, That he may bring forth food out of the earth:"
19104015,19,104,15,"Wine that makes glad the heart of man, Oil to make his face to shine, And bread that strengthens man's heart."
19104016,19,104,16,"Yahweh's trees are well watered, The cedars of Lebanon, which he has planted;"
19104017,19,104,17,Where the birds make their nests. The stork makes its home in the fir trees.
19104018,19,104,18,The high mountains are for the wild goats. The rocks are a refuge for the rock badgers.
19104019,19,104,19,He appointed the moon for seasons. The sun knows when to set.
19104020,19,104,20,"You make darkness, and it is night, In which all the animals of the forest prowl."
19104021,19,104,21,"The young lions roar after their prey, And seek their food from God."
19104022,19,104,22,"The sun rises, and they steal away, And lay down in their dens."
19104023,19,104,23,"Man goes forth to his work, To his labor until the evening."
19104024,19,104,24,"Yahweh, how many are your works! In wisdom have you made them all. The earth is full of your riches."
19104025,19,104,25,"There is the sea, great and wide, In which are innumerable living things, Both small and large animals."
19104026,19,104,26,"There the ships go, And leviathan, whom you formed to play there."
19104027,19,104,27,"These all wait for you, That you may give them their food in due season."
19104028,19,104,28,You give to them; they gather. You open your hand; they are satisfied with good.
19104029,19,104,29,"You hide your face: they are troubled; You take away their breath: they die, and return to the dust."
19104030,19,104,30,You send forth your Spirit: they are created. You renew the face of the ground.
19104031,19,104,31,Let the glory of Yahweh endure forever. Let Yahweh rejoice in his works.
19104032,19,104,32,"He looks at the earth, and it trembles. He touches the mountains, and they smoke."
19104033,19,104,33,I will sing to Yahweh as long as I live. I will sing praise to my God while I have any being.
19104034,19,104,34,Let your meditation be sweet to him. I will rejoice in Yahweh.
19104035,19,104,35,"Let sinners be consumed out of the earth. Let the wicked be no more. Bless Yahweh, my soul. Praise Yah!"
19105001,19,105,1,Give thanks to Yahweh! Call on his name! Make his doings known among the peoples.
19105002,19,105,2,"Sing to him, sing praises to him! Tell of all his marvelous works."
19105003,19,105,3,Glory in his holy name. Let the heart of those who seek Yahweh rejoice.
19105004,19,105,4,Seek Yahweh and his strength. Seek his face forever more.
19105005,19,105,5,"Remember his marvelous works that he has done; His wonders, and the judgments of his mouth,"
19105006,19,105,6,"You seed of Abraham, his servant, You children of Jacob, his chosen ones."
19105007,19,105,7,"He is Yahweh, our God. His judgments are in all the earth."
19105008,19,105,8,"He has remembered his covenant forever, The word which he commanded to a thousand generations,"
19105009,19,105,9,"The covenant which he made with Abraham, His oath to Isaac,"
19105010,19,105,10,"And confirmed the same to Jacob for a statute; To Israel for an everlasting covenant,"
19105011,19,105,11,"Saying, ""To you I will give the land of Canaan, The lot of your inheritance;"""
19105012,19,105,12,"When they were but a few men in number, Yes, very few, and foreigners in it."
19105013,19,105,13,"They went about from nation to nation, From one kingdom to another people."
19105014,19,105,14,"He allowed no one to do them wrong. Yes, he reproved kings for their sakes,"
19105015,19,105,15,"""Don't touch my anointed ones! Do my prophets no harm!"""
19105016,19,105,16,He called for a famine on the land. He destroyed the food supplies.
19105017,19,105,17,He sent a man before them. Joseph was sold for a slave.
19105018,19,105,18,"They bruised his feet with shackles. His neck was locked in irons,"
19105019,19,105,19,"Until the time that his word happened, And Yahweh's word proved him true."
19105020,19,105,20,"The king sent and freed him; Even the ruler of peoples, and let him go free."
19105021,19,105,21,"He made him lord of his house, And ruler of all of his possessions;"
19105022,19,105,22,"To discipline his princes at his pleasure, And to teach his elders wisdom."
19105023,19,105,23,Israel also came into Egypt. Jacob sojourned in the land of Ham.
19105024,19,105,24,"He increased his people greatly, And made them stronger than their adversaries."
19105025,19,105,25,"He turned their heart to hate his people, To conspire against his servants."
19105026,19,105,26,"He sent Moses, his servant, And Aaron, whom he had chosen."
19105027,19,105,27,"They performed miracles among them, And wonders in the land of Ham."
19105028,19,105,28,"He sent darkness, and made it dark. They didn't rebel against his words."
19105029,19,105,29,"He turned their waters into blood, And killed their fish."
19105030,19,105,30,"Their land swarmed with frogs, Even in the chambers of their kings."
19105031,19,105,31,"He spoke, and swarms of flies came, And lice in all their borders."
19105032,19,105,32,"He gave them hail for rain, With lightning in their land."
19105033,19,105,33,"He struck their vines and also their fig trees, And shattered the trees of their country."
19105034,19,105,34,"He spoke, and the locusts came, And the grasshoppers, without number,"
19105035,19,105,35,Ate up every plant in their land; And ate up the fruit of their ground.
19105036,19,105,36,"He struck also all the firstborn in their land, The first fruits of all their manhood."
19105037,19,105,37,He brought them forth with silver and gold. There was not one feeble person among his tribes.
19105038,19,105,38,"Egypt was glad when they departed, For the fear of them had fallen on them."
19105039,19,105,39,"He spread a cloud for a covering, Fire to give light in the night."
19105040,19,105,40,"They asked, and he brought quails, And satisfied them with the bread of the sky."
19105041,19,105,41,"He opened the rock, and waters gushed out. They ran as a river in the dry places."
19105042,19,105,42,"For he remembered his holy word, And Abraham, his servant."
19105043,19,105,43,"He brought forth his people with joy, His chosen with singing."
19105044,19,105,44,"He gave them the lands of the nations. They took the labor of the peoples in possession,"
19105045,19,105,45,"That they might keep his statutes, And observe his laws. Praise Yah!"
19106001,19,106,1,"Praise Yahweh! Give thanks to Yahweh, for he is good, For his loving kindness endures forever."
19106002,19,106,2,"Who can utter the mighty acts of Yahweh, Or fully declare all his praise?"
19106003,19,106,3,Blessed are those who keep justice. Blessed is one who does what is right at all times.
19106004,19,106,4,"Remember me, Yahweh, with the favor that you show to your people. Visit me with your salvation,"
19106005,19,106,5,"That I may see the prosperity of your chosen, That I may rejoice in the gladness of your nation, That I may glory with your inheritance."
19106006,19,106,6,We have sinned with our fathers. We have committed iniquity. We have done wickedly.
19106007,19,106,7,"Our fathers didn't understand your wonders in Egypt. They didn't remember the multitude of your loving kindnesses, But were rebellious at the sea, even at the Red Sea."
19106008,19,106,8,"Nevertheless he saved them for his name's sake, That he might make his mighty power known."
19106009,19,106,9,"He rebuked the Red Sea also, and it was dried up; So he led them through the depths, as through a desert."
19106010,19,106,10,"He saved them from the hand of him who hated them, And redeemed them from the hand of the enemy."
19106011,19,106,11,The waters covered their adversaries. There was not one of them left.
19106012,19,106,12,Then they believed his words. They sang his praise.
19106013,19,106,13,"They soon forgot his works. They didn't wait for his counsel,"
19106014,19,106,14,"But gave in to craving in the desert, And tested God in the wasteland."
19106015,19,106,15,"He gave them their request, But sent leanness into their soul."
19106016,19,106,16,"They envied Moses also in the camp, And Aaron, Yahweh's saint."
19106017,19,106,17,"The earth opened and swallowed up Dathan, And covered the company of Abiram."
19106018,19,106,18,A fire was kindled in their company. The flame burned up the wicked.
19106019,19,106,19,"They made a calf in Horeb, And worshiped a molten image."
19106020,19,106,20,Thus they exchanged their glory For an image of a bull that eats grass.
19106021,19,106,21,"They forgot God, their Savior, Who had done great things in Egypt,"
19106022,19,106,22,"Wondrous works in the land of Ham, And awesome things by the Red Sea."
